EA,38,,,,,,,,,,,,,,0,,EA,38,,,,,,,,,,,,,,0,
EA,22,,,,,,,,,,,,,,0,,EA,22,,,,,,,,,,,,,,0,
EA,247,,,,,,,,,,,,,,0,,EA,247,,,,,,,,,,,,,,0,
EA,41,,,,,,,,,,,,,,0,,EA,41,,,,,,,,,,,,,,0,
EA,79,,,,,,,,,,,,,,0,,EA,79,,,,,,,,,,,,,,0,
EA,1145,,,,,,,,,,,,,,0,,EA,1145,,,,,,,,,,,,,,0,
EA,7,,,,,,,,,,,,,,0,,EA,7,,,,,,,,,,,,,,0,
EA,44,,,,,,,,,,,,,,0,,EA,44,,,,,,,,,,,,,,0,
EA,13,,,,,,,,,,,,,,0,,EA,13,,,,,,,,,,,,,,0,
EA,1435,,,,,,,,,,,,,,0,,EA,1435,,,,,,,,,,,,,,0,
EA,12,,,,,,,,,,,,,,0,,EA,12,,,,,,,,,,,,,,0,
EA,21,,,,,,,,,,,,,,0,,EA,21,,,,,,,,,,,,,,0,
EA,16,,,,,,,,,,,,,,0,,EA,16,,,,,,,,,,,,,,0,
EA,17,,,,,,,,,,,,,,0,,EA,17,,,,,,,,,,,,,,0,
EA,41,,,,,,,,,,,,,,0,,EA,41,,,,,,,,,,,,,,0,
EA,48,,,,,,,,,,,,,,0,,EA,48,,,,,,,,,,,,,,0,
EA,7,,,,,,,,,,,,,,0,,EA,7,,,,,,,,,,,,,,0,
EA,7,,,,,,,,,,,,,,0,,EA,7,,,,,,,,,,,,,,0,
EA,138,,,,,,,,,,,,,,0,,EA,138,,,,,,,,,,,,,,0,
EA,969,,,,,,,,,,,,,,0,,EA,969,,,,,,,,,,,,,,0,
EA,26,,,,,,,,,,,,,,0,,EA,26,,,,,,,,,,,,,,0,
EA,125,,,,,,,,,,,,,,0,,EA,125,,,,,,,,,,,,,,0,
EA,33,,,,,,,,,,,,,,0,,EA,33,,,,,,,,,,,,,,0,
EA,19,,,,,,,,,,,,,,0,,EA,19,,,,,,,,,,,,,,0,
EA,48,,,,,,,,,,,,,,0,,EA,48,,,,,,,,,,,,,,0,
EA,39,,,,,,,,,,,,,,0,,EA,39,,,,,,,,,,,,,,0,
EA,7,,,,,,,,,,,,,,0,,EA,7,,,,,,,,,,,,,,0,
EA,177,,,,,,,,,,,,,,0,,EA,177,,,,,,,,,,,,,,0,
EA,178,,,,,,,,,,,,,,0,,EA,178,,,,,,,,,,,,,,0,
EA,18,,,,,,,,,,,,,,0,,EA,18,,,,,,,,,,,,,,0,
EA,267,,,,,,,,,,,,,,0,,EA,267,,,,,,,,,,,,,,0,
EA,10,,,,,,,,,,,,,,0,,EA,10,,,,,,,,,,,,,,0,
EA,8,,,,,,,,,,,,,,0,,EA,8,,,,,,,,,,,,,,0,
EA,16,,,,,,,,,,,,,,0,,EA,16,,,,,,,,,,,,,,0,
EA,20,,,,,,,,,,,,,,0,,EA,20,,,,,,,,,,,,,,0,
EA,358,,,,,,,,,,,,,,0,,EA,358,,,,,,,,,,,,,,0,
EA,10,,,,,,,,,,,,,,0,,EA,10,,,,,,,,,,,,,,0,
EA,147,,,,,,,,,,,,,,0,,EA,147,,,,,,,,,,,,,,0,
EA,7,,,,,,,,,,,,,,0,,EA,7,,,,,,,,,,,,,,0,
EA,65,,,,,,,,,,,,,,0,,EA,65,,,,,,,,,,,,,,0,
EA,74,,,,,,,,,,,,,,0,,EA,74,,,,,,,,,,,,,,0,
EA,174,,,,,,,,,,,,,,0,,EA,174,,,,,,,,,,,,,,0,
EA,39,,,,,,,,,,,,,,0,,EA,39,,,,,,,,,,,,,,0,
EA,39,,,,,,,,,,,,,,0,,EA,39,,,,,,,,,,,,,,0,
EA,39,,,,,,,,,,,,,,0,,EA,39,,,,,,,,,,,,,,0,
EA,310,,,,,,,,,,,,,,0,,EA,310,,,,,,,,,,,,,,0,
EA,13,,,,,,,,,,,,,,0,,EA,13,,,,,,,,,,,,,,0,
EA,53,,,,,,,,,,,,,,0,,EA,53,,,,,,,,,,,,,,0,
EA,3442,,,,,,,,,,,,,,0,,EA,3442,,,,,,,,,,,,,,0,
EA,52,,,,,,,,,,,,,,0,,EA,52,,,,,,,,,,,,,,0,
EA,10,,,,,,,,,,,,,,0,,EA,10,,,,,,,,,,,,,,0,
EA,164,,,,,,,,,,,,,,0,,EA,164,,,,,,,,,,,,,,0,
EA,144,,,,,,,,,,,,,,0,,EA,144,,,,,,,,,,,,,,0,
EA,2,,,,,,,,,,,,,,0,,EA,2,,,,,,,,,,,,,,0,
EA,40,,,,,,,,,,,,,,0,,EA,40,,,,,,,,,,,,,,0,
EA,53,,,,,,,,,,,,,,0,,EA,53,,,,,,,,,,,,,,0,
EA,66,,,,,,,,,,,,,,0,,EA,66,,,,,,,,,,,,,,0,
EA,225,,,,,,,,,,,,,,0,,EA,225,,,,,,,,,,,,,,0,
EA,6,,,,,,,,,,,,,,0,,EA,6,,,,,,,,,,,,,,0,
EA,459,,,,,,,,,,,,,,0,,EA,459,,,,,,,,,,,,,,0,
EA,59,,,,,,,,,,,,,,0,,EA,59,,,,,,,,,,,,,,0,
EA,27,,,,,,,,,,,,,,0,,EA,27,,,,,,,,,,,,,,0,
EA,13007,,,,,,,,,,,,,,0,,EA,13007,,,,,,,,,,,,,,0,
EA,112,,,,,,,,,,,,,,0,,EA,112,,,,,,,,,,,,,,0,
EA,18,,,,,,,,,,,,,,0,,EA,18,,,,,,,,,,,,,,0,
EA,20,,,,,,,,,,,,,,0,,EA,20,,,,,,,,,,,,,,0,
EA,3,,,,,,,,,,,,,,0,,EA,3,,,,,,,,,,,,,,0,
EA,109,,,,,,,,,,,,,,0,,EA,109,,,,,,,,,,,,,,0,
EA,2852,,,,,,,,,,,,,,0,,EA,2852,,,,,,,,,,,,,,0,
EA,29,,,,,,,,,,,,,,0,,EA,29,,,,,,,,,,,,,,0,
EA,99,,,,,,,,,,,,,,0,,EA,99,,,,,,,,,,,,,,0,
EA,4,,,,,,,,,,,,,,0,,EA,4,,,,,,,,,,,,,,0,
EA,11,,,,,,,,,,,,,,0,,EA,11,,,,,,,,,,,,,,0,
EA,47,,,,,,,,,,,,,,0,,EA,47,,,,,,,,,,,,,,0,
EA,26,,,,,,,,,,,,,,0,,EA,26,,,,,,,,,,,,,,0,
EA,26,,,,,,,,,,,,,,0,,EA,26,,,,,,,,,,,,,,0,
EA,34,,,,,,,,,,,,,,0,,EA,34,,,,,,,,,,,,,,0,
EA,12,,,,,,,,,,,,,,0,,EA,12,,,,,,,,,,,,,,0,
EA,15,,,,,,,,,,,,,,0,,EA,15,,,,,,,,,,,,,,0,
EA,1735,,,,,,,,,,,,,,0,,EA,1735,,,,,,,,,,,,,,0,
EA,195,,,,,,,,,,,,,,0,,EA,195,,,,,,,,,,,,,,0,
EA,149,,,,,,,,,,,,,,0,,EA,149,,,,,,,,,,,,,,0,
EA,6,,,,,,,,,,,,,,0,,EA,6,,,,,,,,,,,,,,0,
EA,26,,,,,,,,,,,,,,0,,EA,26,,,,,,,,,,,,,,0,
EA,34,,,,,,,,,,,,,,0,,EA,34,,,,,,,,,,,,,,0,
EA,86,,,,,,,,,,,,,,0,,EA,86,,,,,,,,,,,,,,0,
EA,21,,,,,,,,,,,,,,0,,EA,21,,,,,,,,,,,,,,0,
EA,83,,,,,,,,,,,,,,0,,EA,83,,,,,,,,,,,,,,0,
EA,23,,,,,,,,,,,,,,0,,EA,23,,,,,,,,,,,,,,0,
EA,24,,,,,,,,,,,,,,0,,EA,24,,,,,,,,,,,,,,0,
EA,16,,,,,,,,,,,,,,0,,EA,16,,,,,,,,,,,,,,0,
EA,5,,,,,,,,,,,,,,0,,EA,5,,,,,,,,,,,,,,0,
EA,96,,,,,,,,,,,,,,0,,EA,96,,,,,,,,,,,,,,0,
EA,22,,,,,,,,,,,,,,0,,EA,22,,,,,,,,,,,,,,0,
EA,1131,,,,,,,,,,,,,,0,,EA,1131,,,,,,,,,,,,,,0,
EA,3,,,,,,,,,,,,,,0,,EA,3,,,,,,,,,,,,,,0,
EA,25,,,,,,,,,,,,,,0,,EA,25,,,,,,,,,,,,,,0,
EA,26,,,,,,,,,,,,,,0,,EA,26,,,,,,,,,,,,,,0,
EA,114,,,,,,,,,,,,,,0,,EA,114,,,,,,,,,,,,,,0,
EA,47,,,,,,,,,,,,,,0,,EA,47,,,,,,,,,,,,,,0,
EA,59,,,,,,,,,,,,,,0,,EA,59,,,,,,,,,,,,,,0,
EA,80,,,,,,,,,,,,,,0,,EA,80,,,,,,,,,,,,,,0,
EA,54,,,,,,,,,,,,,,0,,EA,54,,,,,,,,,,,,,,0,
EA,106,,,,,,,,,,,,,,0,,EA,106,,,,,,,,,,,,,,0,
EA,34,,,,,,,,,,,,,,0,,EA,34,,,,,,,,,,,,,,0,
EA,13,,,,,,,,,,,,,,0,,EA,13,,,,,,,,,,,,,,0,
EA,21,,,,,,,,,,,,,,0,,EA,21,,,,,,,,,,,,,,0,
EA,35,,,,,,,,,,,,,,0,,EA,35,,,,,,,,,,,,,,0,
EA,13,,,,,,,,,,,,,,0,,EA,13,,,,,,,,,,,,,,0,
EA,103,,,,,,,,,,,,,,0,,EA,103,,,,,,,,,,,,,,0,
EA,218,,,,,,,,,,,,,,0,,EA,218,,,,,,,,,,,,,,0,
EA,18,,,,,,,,,,,,,,0,,EA,18,,,,,,,,,,,,,,0,
EA,29,,,,,,,,,,,,,,0,,EA,29,,,,,,,,,,,,,,0,
EA,31,,,,,,,,,,,,,,0,,EA,31,,,,,,,,,,,,,,0,
EA,18,,,,,,,,,,,,,,0,,EA,18,,,,,,,,,,,,,,0,
EA,17,,,,,,,,,,,,,,0,,EA,17,,,,,,,,,,,,,,0,
EA,175,,,,,,,,,,,,,,0,,EA,175,,,,,,,,,,,,,,0,
EA,313,,,,,,,,,,,,,,0,,EA,313,,,,,,,,,,,,,,0,
EA,92,,,,,,,,,,,,,,0,,EA,92,,,,,,,,,,,,,,0,
EA,5,,,,,,,,,,,,,,0,,EA,5,,,,,,,,,,,,,,0,
EA,4,,,,,,,,,,,,,,0,,EA,4,,,,,,,,,,,,,,0,
EA,18,,,,,,,,,,,,,,0,,EA,18,,,,,,,,,,,,,,0,
EA,164,,,,,,,,,,,,,,0,,EA,164,,,,,,,,,,,,,,0,
EA,20,,,,,,,,,,,,,,0,,EA,20,,,,,,,,,,,,,,0,
EA,35,,,,,,,,,,,,,,0,,EA,35,,,,,,,,,,,,,,0,
EA,9,,,,,,,,,,,,,,0,,EA,9,,,,,,,,,,,,,,0,
EA,30,,,,,,,,,,,,,,0,,EA,30,,,,,,,,,,,,,,0,
EA,141,,,,,,,,,,,,,,0,,EA,141,,,,,,,,,,,,,,0,
EA,16,,,,,,,,,,,,,,0,,EA,16,,,,,,,,,,,,,,0,
EA,28,,,,,,,,,,,,,,0,,EA,28,,,,,,,,,,,,,,0,
EA,41,,,,,,,,,,,,,,0,,EA,41,,,,,,,,,,,,,,0,
EA,59,,,,,,,,,,,,,,0,,EA,59,,,,,,,,,,,,,,0,
EA,11,,,,,,,,,,,,,,0,,EA,11,,,,,,,,,,,,,,0,
EA,10,,,,,,,,,,,,,,0,,EA,10,,,,,,,,,,,,,,0,
EA,32,,,,,,,,,,,,,,0,,EA,32,,,,,,,,,,,,,,0,
EA,113,,,,,,,,,,,,,,0,,EA,113,,,,,,,,,,,,,,0,
EA,44,,,,,,,,,,,,,,0,,EA,44,,,,,,,,,,,,,,0,
EA,11,,,,,,,,,,,,,,0,,EA,11,,,,,,,,,,,,,,0,
EA,13,,,,,,,,,,,,,,0,,EA,13,,,,,,,,,,,,,,0,
EA,9,,,,,,,,,,,,,,0,,EA,9,,,,,,,,,,,,,,0,
EA,7,,,,,,,,,,,,,,0,,EA,7,,,,,,,,,,,,,,0,
EA,47,,,,,,,,,,,,,,0,,EA,47,,,,,,,,,,,,,,0,
EA,47,,,,,,,,,,,,,,0,,EA,47,,,,,,,,,,,,,,0,
EA,158,,,,,,,,,,,,,,0,,EA,158,,,,,,,,,,,,,,0,
EA,54,,,,,,,,,,,,,,0,,EA,54,,,,,,,,,,,,,,0,
EA,25,,,,,,,,,,,,,,0,,EA,25,,,,,,,,,,,,,,0,
EA,30,,,,,,,,,,,,,,0,,EA,30,,,,,,,,,,,,,,0,
EA,5,,,,,,,,,,,,,,0,,EA,5,,,,,,,,,,,,,,0,
EA,16,,,,,,,,,,,,,,0,,EA,16,,,,,,,,,,,,,,0,
EA,10,,,,,,,,,,,,,,0,,EA,10,,,,,,,,,,,,,,0,
EA,16,,,,,,,,,,,,,,0,,EA,16,,,,,,,,,,,,,,0,
EA,11,,,,,,,,,,,,,,0,,EA,11,,,,,,,,,,,,,,0,
EA,7,,,,,,,,,,,,,,0,,EA,7,,,,,,,,,,,,,,0,
EA,7,,,,,,,,,,,,,,0,,EA,7,,,,,,,,,,,,,,0,
EA,2,,,,,,,,,,,,,,0,,EA,2,,,,,,,,,,,,,,0,
EA,11,,,,,,,,,,,,,,0,,EA,11,,,,,,,,,,,,,,0,
EA,7,,,,,,,,,,,,,,0,,EA,7,,,,,,,,,,,,,,0,
EA,38,,,,,,,,,,,,,,0,,EA,38,,,,,,,,,,,,,,0,
EA,7,,,,,,,,,,,,,,0,,EA,7,,,,,,,,,,,,,,0,
EA,14,,,,,,,,,,,,,,0,,EA,14,,,,,,,,,,,,,,0,
EA,8,,,,,,,,,,,,,,0,,EA,8,,,,,,,,,,,,,,0,
EA,24,,,,,,,,,,,,,,0,,EA,24,,,,,,,,,,,,,,0,
EA,61,,,,,,,,,,,,,,0,,EA,61,,,,,,,,,,,,,,0,
EA,40,,,,,,,,,,,,,,0,,EA,40,,,,,,,,,,,,,,0,
EA,59,,,,,,,,,,,,,,0,,EA,59,,,,,,,,,,,,,,0,
EA,261,,,,,,,,,,,,,,0,,EA,261,,,,,,,,,,,,,,0,
EA,28,,,,,,,,,,,,,,0,,EA,28,,,,,,,,,,,,,,0,
EA,127,,,,,,,,,,,,,,0,,EA,127,,,,,,,,,,,,,,0,
EA,11,,,,,,,,,,,,,,0,,EA,11,,,,,,,,,,,,,,0,
EA,17,,,,,,,,,,,,,,0,,EA,17,,,,,,,,,,,,,,0,
EA,50,,,,,,,,,,,,,,0,,EA,50,,,,,,,,,,,,,,0,
EA,36,,,,,,,,,,,,,,0,,EA,36,,,,,,,,,,,,,,0,
EA,29,,,,,,,,,,,,,,0,,EA,29,,,,,,,,,,,,,,0,
EA,390,,,,,,,,,,,,,,0,,EA,390,,,,,,,,,,,,,,0,
EA,11,,,,,,,,,,,,,,0,,EA,11,,,,,,,,,,,,,,0,
EA,88,,,,,,,,,,,,,,0,,EA,88,,,,,,,,,,,,,,0,
EA,9,,,,,,,,,,,,,,0,,EA,9,,,,,,,,,,,,,,0,
EA,12,,,,,,,,,,,,,,0,,EA,12,,,,,,,,,,,,,,0,
EA,79,,,,,,,,,,,,,,0,,EA,79,,,,,,,,,,,,,,0,
EA,24,,,,,,,,,,,,,,0,,EA,24,,,,,,,,,,,,,,0,
EA,35,,,,,,,,,,,,,,0,,EA,35,,,,,,,,,,,,,,0,
EA,5,,,,,,,,,,,,,,0,,EA,5,,,,,,,,,,,,,,0,
EA,294,,,,,,,,,,,,,,0,,EA,294,,,,,,,,,,,,,,0,
EA,16,,,,,,,,,,,,,,0,,EA,16,,,,,,,,,,,,,,0,
EA,20,,,,,,,,,,,,,,0,,EA,20,,,,,,,,,,,,,,0,
EA,65,,,,,,,,,,,,,,0,,EA,65,,,,,,,,,,,,,,0,
EA,43,,,,,,,,,,,,,,0,,EA,43,,,,,,,,,,,,,,0,
EA,4,,,,,,,,,,,,,,0,,EA,4,,,,,,,,,,,,,,0,
EA,153,,,,,,,,,,,,,,0,,EA,153,,,,,,,,,,,,,,0,
EA,7,,,,,,,,,,,,,,0,,EA,7,,,,,,,,,,,,,,0,
EA,8,,,,,,,,,,,,,,0,,EA,8,,,,,,,,,,,,,,0,
EA,216,,,,,,,,,,,,,,0,,EA,216,,,,,,,,,,,,,,0,
EA,8,,,,,,,,,,,,,,0,,EA,8,,,,,,,,,,,,,,0,
EA,15,,,,,,,,,,,,,,0,,EA,15,,,,,,,,,,,,,,0,
EA,87,,,,,,,,,,,,,,0,,EA,87,,,,,,,,,,,,,,0,
EA,49,,,,,,,,,,,,,,0,,EA,49,,,,,,,,,,,,,,0,
EA,25,,,,,,,,,,,,,,0,,EA,25,,,,,,,,,,,,,,0,
EA,9,,,,,,,,,,,,,,0,,EA,9,,,,,,,,,,,,,,0,
EA,5,,,,,,,,,,,,,,0,,EA,5,,,,,,,,,,,,,,0,
EA,23,,,,,,,,,,,,,,0,,EA,23,,,,,,,,,,,,,,0,
EA,11,,,,,,,,,,,,,,0,,EA,11,,,,,,,,,,,,,,0,
EA,307,,,,,,,,,,,,,,0,,EA,307,,,,,,,,,,,,,,0,
EA,16,,,,,,,,,,,,,,0,,EA,16,,,,,,,,,,,,,,0,
EA,15,,,,,,,,,,,,,,0,,EA,15,,,,,,,,,,,,,,0,
EA,42,,,,,,,,,,,,,,0,,EA,42,,,,,,,,,,,,,,0,
EA,70,,,,,,,,,,,,,,0,,EA,70,,,,,,,,,,,,,,0,
EA,16,,,,,,,,,,,,,,0,,EA,16,,,,,,,,,,,,,,0,
EA,74,,,,,,,,,,,,,,0,,EA,74,,,,,,,,,,,,,,0,
EA,37,,,,,,,,,,,,,,0,,EA,37,,,,,,,,,,,,,,0,
EA,62,,,,,,,,,,,,,,0,,EA,62,,,,,,,,,,,,,,0,
EA,60,,,,,,,,,,,,,,0,,EA,60,,,,,,,,,,,,,,0,
EA,13,,,,,,,,,,,,,,0,,EA,13,,,,,,,,,,,,,,0,
EA,29,,,,,,,,,,,,,,0,,EA,29,,,,,,,,,,,,,,0,
EA,27,,,,,,,,,,,,,,0,,EA,27,,,,,,,,,,,,,,0,
EA,21,,,,,,,,,,,,,,0,,EA,21,,,,,,,,,,,,,,0,
EA,16,,,,,,,,,,,,,,0,,EA,16,,,,,,,,,,,,,,0,
EA,176,,,,,,,,,,,,,,0,,EA,176,,,,,,,,,,,,,,0,
EA,74,,,,,,,,,,,,,,0,,EA,74,,,,,,,,,,,,,,0,
EA,32,,,,,,,,,,,,,,0,,EA,32,,,,,,,,,,,,,,0,
EA,12,,,,,,,,,,,,,,0,,EA,12,,,,,,,,,,,,,,0,
EA,2,,,,,,,,,,,,,,0,,EA,2,,,,,,,,,,,,,,0,
EA,506,,,,,,,,,,,,,,0,,EA,506,,,,,,,,,,,,,,0,
EA,31,,,,,,,,,,,,,,0,,EA,31,,,,,,,,,,,,,,0,
EA,33,,,,,,,,,,,,,,0,,EA,33,,,,,,,,,,,,,,0,
EA,22,,,,,,,,,,,,,,0,,EA,22,,,,,,,,,,,,,,0,
EA,29,,,,,,,,,,,,,,0,,EA,29,,,,,,,,,,,,,,0,
EA,25,,,,,,,,,,,,,,0,,EA,25,,,,,,,,,,,,,,0,
EA,21,,,,,,,,,,,,,,0,,EA,21,,,,,,,,,,,,,,0,
EA,87,,,,,,,,,,,,,,0,,EA,87,,,,,,,,,,,,,,0,
EA,28,,,,,,,,,,,,,,0,,EA,28,,,,,,,,,,,,,,0,
EA,15,,,,,,,,,,,,,,0,,EA,15,,,,,,,,,,,,,,0,
EA,51,,,,,,,,,,,,,,0,,EA,51,,,,,,,,,,,,,,0,
EA,66,,,,,,,,,,,,,,0,,EA,66,,,,,,,,,,,,,,0,
EA,6,,,,,,,,,,,,,,0,,EA,6,,,,,,,,,,,,,,0,
EA,25,,,,,,,,,,,,,,0,,EA,25,,,,,,,,,,,,,,0,
EA,5,,,,,,,,,,,,,,0,,EA,5,,,,,,,,,,,,,,0,
EA,160,,,,,,,,,,,,,,0,,EA,160,,,,,,,,,,,,,,0,
EA,22,,,,,,,,,,,,,,0,,EA,22,,,,,,,,,,,,,,0,
EA,40,,,,,,,,,,,,,,0,,EA,40,,,,,,,,,,,,,,0,
EA,35,,,,,,,,,,,,,,0,,EA,35,,,,,,,,,,,,,,0,
EA,48,,,,,,,,,,,,,,0,,EA,48,,,,,,,,,,,,,,0,
EA,73,,,,,,,,,,,,,,0,,EA,73,,,,,,,,,,,,,,0,
EA,66,,,,,,,,,,,,,,0,,EA,66,,,,,,,,,,,,,,0,
EA,22,,,,,,,,,,,,,,0,,EA,22,,,,,,,,,,,,,,0,
EA,18,,,,,,,,,,,,,,0,,EA,18,,,,,,,,,,,,,,0,
EA,29,,,,,,,,,,,,,,0,,EA,29,,,,,,,,,,,,,,0,
EA,18,,,,,,,,,,,,,,0,,EA,18,,,,,,,,,,,,,,0,
EA,465,,,,,,,,,,,,,,0,,EA,465,,,,,,,,,,,,,,0,
EA,65,,,,,,,,,,,,,,0,,EA,65,,,,,,,,,,,,,,0,
EA,20,,,,,,,,,,,,,,0,,EA,20,,,,,,,,,,,,,,0,
EA,41,,,,,,,,,,,,,,0,,EA,41,,,,,,,,,,,,,,0,
EA,25,,,,,,,,,,,,,,0,,EA,25,,,,,,,,,,,,,,0,
EA,739,,,,,,,,,,,,,,0,,EA,739,,,,,,,,,,,,,,0,
EA,19,,,,,,,,,,,,,,0,,EA,19,,,,,,,,,,,,,,0,
EA,14,,,,,,,,,,,,,,0,,EA,14,,,,,,,,,,,,,,0,
EA,4,,,,,,,,,,,,,,0,,EA,4,,,,,,,,,,,,,,0,
EA,9,,,,,,,,,,,,,,0,,EA,9,,,,,,,,,,,,,,0,
EA,106,,,,,,,,,,,,,,0,,EA,106,,,,,,,,,,,,,,0,
EA,17,,,,,,,,,,,,,,0,,EA,17,,,,,,,,,,,,,,0,
EA,71,,,,,,,,,,,,,,0,,EA,71,,,,,,,,,,,,,,0,
EA,108,,,,,,,,,,,,,,0,,EA,108,,,,,,,,,,,,,,0,
EA,30,,,,,,,,,,,,,,0,,EA,30,,,,,,,,,,,,,,0,
EA,15,,,,,,,,,,,,,,0,,EA,15,,,,,,,,,,,,,,0,
EA,9,,,,,,,,,,,,,,0,,EA,9,,,,,,,,,,,,,,0,
EA,4,,,,,,,,,,,,,,0,,EA,4,,,,,,,,,,,,,,0,
EA,75,,,,,,,,,,,,,,0,,EA,75,,,,,,,,,,,,,,0,
EA,15,,,,,,,,,,,,,,0,,EA,15,,,,,,,,,,,,,,0,
EA,102,,,,,,,,,,,,,,0,,EA,102,,,,,,,,,,,,,,0,
EA,18,,,,,,,,,,,,,,0,,EA,18,,,,,,,,,,,,,,0,
EA,2,,,,,,,,,,,,,,0,,EA,2,,,,,,,,,,,,,,0,
